shapeid,x,y,Street_ID,Pole_Num,PoleID,StreetName,StreetSuff,Intersecti,Neighborho,Descriptio,Owner,FixtureTyp,NumLamps,Lamp1,Lamp2,LEDchk,EditDate
5539,-71.12082453,42.37428029,151,M18,151-M18,CHURCH,ST,CHURCH ST,0,Selux,NULL,NULL,1,151-M18,NULL,Yes,2014
5540,-71.12093995,42.37410704,151,M19,151-M19,CHURCH,ST,CHURCH ST,0,Selux,NULL,NULL,1,151-M19,NULL,Yes,2014
5541,-71.12101286,42.37420387,151,M20,151-M20,CHURCH,ST,CHURCH ST,0,Selux,NULL,NULL,1,151-M20,NULL,Yes,2014
5542,-71.12112273,42.37403363,151,M21,151-M21,CHURCH,ST,CHURCH ST,0,Selux,NULL,NULL,1,151-M21,NULL,Yes,2014
5543,-71.12122012,42.37411892,151,M22,151-M22,CHURCH,ST,CHURCH ST,0,Selux,NULL,NULL,1,151-M22,NULL,Yes,2014
5544,-71.12128892,42.37396599,151,M23,151-M23,CHURCH,ST,BRATTLE ST,0,Selux,NULL,NULL,1,151-M23,NULL,Yes,2014
5545,-71.12136893,42.3740571,151,M24,151-M24,CHURCH,ST,BRATTLE ST,0,Selux,NULL,NULL,1,151-M24,NULL,Yes,2014
5546,-71.11966362,42.37347831,92,M1,92-M1,BRATTLE,ST,MASSACHUSETTS AVE,0,Acorn,NULL,NULL,1,92-M1,NULL,Yes,2014
5547,-71.11981634,42.37345287,92,M3,92-M3,BRATTLE,ST,PALMER ST,0,Acorn,NULL,NULL,1,92-M3,NULL,Yes,2014
5548,-71.11999768,42.37342245,92,M5,92-M5,BRATTLE,ST,PALMER ST,0,Acorn,NULL,NULL,1,92-M5,NULL,Yes,2014
5549,-71.12021837,42.37338639,92,M7,92-M7,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M7,NULL,Yes,2014
5550,-71.12042518,42.37332415,92,M9,92-M9,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M9,NULL,Yes,2014
5551,-71.12072048,42.37328028,92,M11,92-M11,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M11,NULL,Yes,2014
5552,-71.12088162,42.37334911,92,M13,92-M13,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M13,NULL,Yes,2014
5553,-71.12096982,42.37344979,92,M15,92-M15,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M15,NULL,Yes,2014
5554,-71.12105786,42.37356177,92,M17,92-M17,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M17,NULL,Yes,2014
5555,-71.12120697,42.37351751,92,M12,92-M12,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M12,NULL,Yes,2014
5556,-71.12110628,42.37340386,92,M10,92-M10,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M10,NULL,Yes,2014
5557,-71.12098072,42.37330532,92,M8,92-M8,BRATTLE,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,92-M8,NULL,Yes,2014
5564,-71.12366466,42.37355023,490,?,490-?,MT AUBURN,ST,NUTTING RD,0,Acorn,NULL,NULL,1,490-?,NULL,Yes,2014
5565,-71.12406914,42.37369567,490,?,490-?,MT AUBURN,ST,REVERE ST,0,Acorn,NULL,NULL,1,490-?,NULL,Yes,2014
5566,-71.12192678,42.37241639,225,?,225-?,ELIOT,ST,BENNETT ST,0,Acorn,NULL,NULL,1,225-?,NULL,Yes,2014
5567,-71.12177251,42.37253615,225,?,225-?,ELIOT,ST,ELIOT ST,0,Acorn,NULL,NULL,1,225-?,NULL,Yes,2014
5568,-71.12165491,42.37267958,225,M11?,225-M11?,ELIOT,ST,MT AUBURN ST,0,Acorn,NULL,NULL,1,225-M11?,NULL,Yes,2014
5569,-71.12152148,42.37281805,225,M9?,225-M9?,ELIOT,ST,MT AUBURN ST,0,Acorn,NULL,NULL,1,225-M9?,NULL,Yes,2014
5570,-71.12140025,42.37296397,225,M7?,225-M7?,ELIOT,ST,MT AUBURN ST,0,Acorn,NULL,NULL,1,225-M7?,NULL,Yes,2014
5571,-71.1212337,42.37305426,225,M5?,225-M5?,ELIOT,ST,ELIOT ST,0,Acorn,NULL,NULL,1,225-M5?,NULL,Yes,2014
5572,-71.12109292,42.37313291,225,M3?,225-M3?,ELIOT,ST,ELIOT ST,0,Acorn,NULL,NULL,1,225-M3?,NULL,Yes,2014
5573,-71.12090314,42.37321286,225,M1?,225-M1?,ELIOT,ST,BRATTLE ST,0,Acorn,NULL,NULL,1,225-M1?,NULL,Yes,2014
