lat2,lon2,lux2
42.46393543,-71.10384127,0.06
42.46395661,-71.10385517,0.07
42.46397802,-71.10386897,0.11
42.46399897,-71.10388308,0.06
42.46403825,-71.10391283,0.06
42.46405953,-71.10392682,0.1
42.46408003,-71.10394112,0.06
42.46410148,-71.10395508,0.06
42.46414622,-71.10398211,0.08
42.46419020,-71.10400962,0.06
42.46421244,-71.10402317,0.06
42.46423362,-71.10403737,0.07
42.46427943,-71.10406385,0.06
42.46430150,-71.10407761,0.06
42.46432687,-71.10408933,0.07
42.46434505,-71.10410537,0.06
42.46438992,-71.10413236,0.06
42.46441091,-71.10414688,0.07
42.46442930,-71.10416269,0.06
42.46446812,-71.10419372,0.06
42.46449587,-71.10420407,0.07
42.46451441,-71.10421998,0.06
42.46453547,-71.10423432,0.06
42.46457002,-71.10426782,0.06
42.46460065,-71.10427642,0.06
42.46461036,-71.10429775,0.06
42.46463394,-71.10431066,0.06
42.46467565,-71.10433979,0.06
42.46469655,-71.10435433,0.06
42.46471019,-71.10437312,0.06
42.46473119,-71.10438762,0.06
42.46476883,-71.10441887,0.06
42.46479750,-71.10442834,0.06
42.46481865,-71.10444266,0.06
42.46485487,-71.10447464,0.06
42.46487658,-71.10448861,0.06
42.46489738,-71.10450316,0.06
42.46491588,-71.10451920,0.06
42.46495531,-71.10454973,0.06
42.46497715,-71.10456370,0.06
42.46500640,-71.10457305,0.06
42.46503937,-71.10458034,0.06
42.46508123,-71.10460933,0.06
42.46510208,-71.10462361,0.06
42.46512270,-71.10463830,0.06
42.46516408,-71.10466744,0.06
42.46518546,-71.10468189,0.06
42.46520619,-71.10469654,0.06
42.46522693,-71.10471112,0.06
42.46526845,-71.10474040,0.06
42.46528922,-71.10475504,0.07
42.46531014,-71.10476950,0.07
42.46531970,-71.10479100,0.07
42.46537281,-71.10481354,0.07
42.46539307,-71.10482837,0.08
42.46541386,-71.10484312,0.09
42.46545565,-71.10487266,0.09
42.46547607,-71.10488759,0.12
42.46549676,-71.10490237,0.13
42.46551781,-71.10491716,0.13
42.46556009,-71.10494656,0.12
42.46558075,-71.10496139,0.24
42.46560150,-71.10497644,0.23
42.46562212,-71.10499125,0.22
42.46566326,-71.10502085,0.24
42.46568009,-71.10503787,0.72
42.46570045,-71.10505287,0.66
42.46572450,-71.10506551,0.71
42.46575258,-71.10510302,0.72
42.46580068,-71.10512832,1.23
42.46582123,-71.10514315,1.24
42.46584749,-71.10515471,1.24
42.46588510,-71.10518663,1.23
42.46590562,-71.10520143,1.75
42.46593006,-71.10521396,1.36
42.46597872,-71.10523919,1.76
42.46599358,-71.10525745,1.75
42.46601402,-71.10527246,1.68
42.46603461,-71.10528715,1.73
42.46607520,-71.10531703,1.55
42.46609572,-71.10533206,1.68
42.46611646,-71.10534676,1.1
42.46613691,-71.10536151,0.79
42.46617755,-71.10539144,1.07
42.46619842,-71.10540598,0.54
42.46621785,-71.10542104,0.31
42.46625946,-71.10545042,0.55
42.46628032,-71.10546507,0.54
42.46630126,-71.10548005,0.31
42.46632305,-71.10549416,0.3
42.46636439,-71.10552422,0.2
42.46638108,-71.10554107,0.16
42.46640132,-71.10555608,0.3
42.46642552,-71.10556873,0.21
42.46646725,-71.10559818,0.22
42.46648806,-71.10561290,0.31
42.46651002,-71.10562689,0.55
42.46652989,-71.10564220,0.59
42.46657219,-71.10567148,0.64
42.46659310,-71.10568616,0.55
42.46661383,-71.10570096,1.04
42.46665425,-71.10573057,1.06
42.46667565,-71.10574517,1.05
42.46669639,-71.10575996,1.04
42.46671816,-71.10577446,1.44
42.46676045,-71.10580409,1.52
42.46678147,-71.10581891,1.5
42.46680254,-71.10583352,1.44
42.46684541,-71.10586296,1.59
42.46686643,-71.10587787,1.56
42.46688731,-71.10589278,1.56
42.46690838,-71.10590766,1.59
42.46694965,-71.10593774,1.32
42.46697021,-71.10595266,1.42
42.46699131,-71.10596756,1.43
42.46701025,-71.10598268,1.32
42.46705145,-71.10601268,0.89
42.46707248,-71.10602757,0.9
42.46709433,-71.10604222,0.68
42.46712967,-71.10607528,0.89
42.46715059,-71.10609022,0.42
42.46717266,-71.10610518,0.29
42.46719367,-71.10612014,0.56
42.46723590,-71.10615006,0.13
42.46725805,-71.10616518,0.13
42.46727934,-71.10617992,0.28
42.46732110,-71.10620979,0.13
42.46734270,-71.10622460,0.11
42.46736361,-71.10623944,0.18
42.46738408,-71.10625397,0.11
42.46742764,-71.10628374,0.11
42.46744880,-71.10629861,0.2
42.46746860,-71.10631284,0.15
42.46753248,-71.10635729,0.16
42.46755401,-71.10637225,0.2
42.46757520,-71.10638704,0.3
42.46759639,-71.10640214,0.31
42.46763756,-71.10643129,0.29
42.46765813,-71.10644557,0.3
42.46768040,-71.10646095,0.45
42.46770327,-71.10647694,0.45
42.46774474,-71.10650622,0.47
42.46776633,-71.10652116,0.45
42.46778749,-71.10653608,0.28
42.46780857,-71.10655095,0.28
42.46784913,-71.10657984,0.21
42.46787022,-71.10659481,0.28
42.46789301,-71.10661035,0.13
42.46793603,-71.10664003,0.09
42.46795418,-71.10665370,0.13
42.46797553,-71.10666889,0.08
42.46799669,-71.10668384,0.08
42.46803896,-71.10671407,0.09
42.46806015,-71.10672915,0.08
42.46808117,-71.10674408,1.24
42.46812304,-71.10677407,1.24
42.46814378,-71.10678883,1.14
42.46816483,-71.10680393,1.24
42.46818586,-71.10681872,3.63
42.46822813,-71.10684920,3.34
42.46825245,-71.10686574,3.59
42.46827345,-71.10688096,3.63
42.46829469,-71.10689603,10.34
42.46833669,-71.10692607,10.88
42.46835784,-71.10694113,10.96
42.46837910,-71.10695614,10.34
42.46840028,-71.10697113,18.88
42.46844252,-71.10700106,19.18
42.46846363,-71.10701591,18.02
42.46848463,-71.10703098,18.88
42.46850566,-71.10704589,27.57
42.46854793,-71.10707539,26.85
42.46856937,-71.10709044,27.31
42.46859054,-71.10710526,17.8
42.46863258,-71.10713504,18.91
42.46865392,-71.10714969,15.15
42.46867497,-71.10716449,17.8
42.46869632,-71.10717936,12.11
42.46873857,-71.10720866,7.81
42.46875964,-71.10722343,11.63
42.46878097,-71.10723816,12.11
42.46880210,-71.10725302,7.81
42.46884414,-71.10728247,5.11
42.46886509,-71.10729729,3.37
42.46888614,-71.10731210,2.53
42.46892845,-71.10734188,5.11
42.46894857,-71.10735652,1.97
42.46896885,-71.10737082,2.14
42.46898997,-71.10738569,3.34
42.46903148,-71.10741549,4.63
42.46905250,-71.10743041,4.96
42.46907352,-71.10744550,5.53
42.46911493,-71.10747574,4.63
42.46913601,-71.10749081,8.42
42.46917886,-71.10752170,8.64
42.46919976,-71.10753667,8.37
42.46922090,-71.10755185,8.42
42.46926320,-71.10758264,14.47
42.46928393,-71.10759752,14.53
42.46930499,-71.10761262,14.49
42.46932637,-71.10762786,14.47
42.46936844,-71.10765790,17.9
42.46938979,-71.10767279,17.78
42.46941065,-71.10768792,17.75
42.46945260,-71.10771759,16.86
42.46947368,-71.10773246,16.25
42.46949442,-71.10774739,16.97
42.46951537,-71.10776231,16.86
42.46955775,-71.10779221,7.89
42.46957862,-71.10780728,10.84
42.46959951,-71.10782210,11.1
42.46964075,-71.10785163,7.89
42.46966151,-71.10786660,10.84
42.46968249,-71.10788147,5.94
42.46970384,-71.10789644,3.67
42.46974582,-71.10792589,6.54
42.46976678,-71.10794082,1.06
42.46978763,-71.10795642,0.83
42.46980842,-71.10797131,2.51
42.46985079,-71.10800129,1.06
42.46987152,-71.10801605,0.59
42.46989216,-71.10803081,1.37
42.46993378,-71.10806042,0.55
42.46995454,-71.10807479,0.59
42.46997546,-71.10808969,2.77
42.46999717,-71.10810518,2.35
42.47003951,-71.10813513,2.44
42.47006026,-71.10814988,2.77
42.47008186,-71.10816526,3.56
42.47012349,-71.10819445,3.55
42.47014416,-71.10820912,3.65
42.47016480,-71.10822327,3.56
42.47018561,-71.10823789,5.06
42.47022892,-71.10826787,5.08
42.47025001,-71.10828227,5.17
42.47027096,-71.10829686,5.06
42.47029089,-71.10831115,3.6
42.47033354,-71.10834064,3.84
42.47035453,-71.10835527,3.2
42.47037456,-71.10836970,3.6
42.47041593,-71.10839869,2.66
42.47043571,-71.10841229,1.8
42.47045568,-71.10842641,2.64
42.47047641,-71.10844100,1.08
42.47051704,-71.10847001,0.74
42.47053613,-71.10848376,1.43
42.47055708,-71.10849855,1.08
42.47058001,-71.10851469,0.74
42.47062236,-71.10854495,0.81
42.47064379,-71.10856004,0.61
42.47066315,-71.10857430,0.61
42.47068375,-71.10858902,0.81
42.47072552,-71.10861843,1.64
42.47076595,-71.10864759,1.78
42.47078790,-71.10866351,1.87
42.47080863,-71.10867818,4.94
42.47084967,-71.10870747,5.22
42.47086889,-71.10872152,5.28
42.47088962,-71.10873618,4.94
42.47092928,-71.10876498,8.88
42.47095108,-71.10877967,8.95
42.47097195,-71.10879447,8.68
42.47099323,-71.10880836,8.88
42.47104079,-71.10884116,14.29
42.47106205,-71.10885635,14.48
42.47108264,-71.10887165,14.75
42.47112296,-71.10890239,14.29
42.47114389,-71.10891747,15.05
42.47116686,-71.10893200,14.83
42.47118796,-71.10894720,14.69
42.47123245,-71.10897703,8.72
42.47125423,-71.10899166,8.44
42.47127502,-71.10900658,8.41
42.47129786,-71.10902089,8.72
42.47133514,-71.10904872,8.44
42.47135588,-71.10906347,5.32
42.47137590,-71.10907826,5.58
42.47142200,-71.10911045,4.09
42.47144296,-71.10912545,5.32
42.47145991,-71.10913735,2.14
42.47147889,-71.10915145,1.19
42.47151870,-71.10918122,2.46
42.47153975,-71.10919626,0.61
42.47155991,-71.10921090,0.56
42.47158188,-71.10922517,1.3
42.47162295,-71.10925489,0.61
42.47164410,-71.10926996,0.87
42.47166453,-71.10928473,1.26
42.47170640,-71.10931577,0.9
42.47172671,-71.10933047,0.87
42.47174799,-71.10934556,1.64
42.47176910,-71.10936043,1.38
42.47181185,-71.10938957,1.42
42.47183128,-71.10940554,1.64
42.47185247,-71.10942041,2.34
42.47187306,-71.10943643,2.34
42.47191249,-71.10946771,2.34
42.47193357,-71.10948275,2.34
42.47195653,-71.10949755,2.49
42.47199870,-71.10952483,2.55
42.47201883,-71.10953957,2.52
42.47204094,-71.10955371,2.49
42.47206176,-71.10956882,1.43
42.47210041,-71.10960075,1.49
42.47212338,-71.10961724,1.36
42.47214410,-71.10963233,1.43
42.47216590,-71.10964601,0.95
42.47220838,-71.10967500,0.68
42.47222966,-71.10968963,0.93
42.47225051,-71.10970393,0.41
42.47229170,-71.10973419,0.27
42.47233143,-71.10976534,0.51
42.47235204,-71.10977985,0.41
42.47237272,-71.10979476,0.27
42.47241661,-71.10982336,0.29
42.47243618,-71.10983754,0.16
42.47246260,-71.10984954,0.14
42.47248504,-71.10986500,0.29
42.47252630,-71.10989389,0.12
42.47254449,-71.10991029,0.12
42.47256640,-71.10992569,0.2
42.47258891,-71.10993877,0.11
42.47262413,-71.10996770,0.11
42.47264408,-71.10998189,0.15
42.47267001,-71.10999564,0.11
42.47268882,-71.11000966,0.12
42.47272989,-71.11004188,0.12
42.47274845,-71.11005825,0.13
42.47277019,-71.11007399,0.12
42.47278870,-71.11009236,0.1
42.47282889,-71.11011980,0.11
42.47285065,-71.11013533,0.11
42.47287292,-71.11015129,0.1
42.47289293,-71.11016525,0.09
42.47293711,-71.11019870,0.09
42.47296218,-71.11021087,0.09
42.47298061,-71.11022506,0.09
42.47338132,-71.11048007,0.1
42.47338497,-71.11049818,0.28
42.47342679,-71.11052772,0.29
42.47344764,-71.11054252,0.37
42.47346830,-71.11055783,0.35
42.47351121,-71.11058810,0.36
42.47353213,-71.11060294,0.37
42.47355352,-71.11061752,0.46
42.47357433,-71.11063229,0.47
42.47361591,-71.11066218,0.47
42.47363757,-71.11067625,0.49
42.47365792,-71.11069063,0.5
42.47367846,-71.11070569,0.5
42.47372139,-71.11073611,0.49
42.47374188,-71.11075070,0.49
42.47376259,-71.11076587,0.5
42.47380450,-71.11079615,0.52
42.47382537,-71.11081109,0.49
42.47384550,-71.11082624,0.34
42.47386623,-71.11084122,0.35
42.47390930,-71.11087155,0.29
42.47393004,-71.11088653,0.34
42.47397155,-71.11091630,0.21
42.47401187,-71.11094609,0.16
42.47403261,-71.11096090,0.22
42.47405350,-71.11097602,0.21
42.47407400,-71.11099080,0.1
42.47411473,-71.11102108,0.13
42.47413557,-71.11103580,0.11
42.47415669,-71.11105094,0.1
42.47417685,-71.11106617,0.11
42.47422011,-71.11109711,0.09
42.47424097,-71.11111210,0.09
42.47426202,-71.11112695,0.11
42.47430392,-71.11115714,0.09
42.47432494,-71.11117228,0.1
42.47434402,-71.11118756,0.1
42.47436482,-71.11120257,0.1
42.47440685,-71.11123203,0.11
42.47442743,-71.11124708,0.09
42.47444793,-71.11126167,0.1
42.47446920,-71.11127598,0.11
42.47451068,-71.11130638,0.09
42.47453143,-71.11132113,0.1
42.47455272,-71.11133612,0.11
42.47459364,-71.11136560,0.1
42.47461449,-71.11138047,0.11
42.47463279,-71.11139630,0.11
42.47465318,-71.11141067,0.1
42.47469612,-71.11143989,0.08
42.47471761,-71.11145412,0.09
42.47473826,-71.11146842,0.08
42.47475971,-71.11148254,0.08
42.47480009,-71.11151054,0.09
42.47482092,-71.11152481,0.08
42.47484219,-71.11153904,0.08
42.47486348,-71.11155401,0.09
42.47490535,-71.11158365,0.1
42.47492665,-71.11159716,0.1
42.47494720,-71.11161109,0.11
42.47496830,-71.11162473,0.1
42.47501083,-71.11165289,0.09
42.47503312,-71.11166874,0.09
42.47505641,-71.11168467,0.07
42.47509746,-71.11171446,0.09
42.47511907,-71.11172976,0.09
42.47513815,-71.11174426,0.08
42.47515912,-71.11175906,0.09
42.47520125,-71.11178836,0.09
42.47522230,-71.11180283,0.1
42.47524284,-71.11181755,0.13
42.47526311,-71.11183323,0.12
42.47530609,-71.11186273,0.1
42.47532501,-71.11187577,0.12
42.47535040,-71.11188870,0.12
42.47538693,-71.11191974,0.1
42.47540697,-71.11193376,0.14
42.47543123,-71.11194762,0.13
42.47544930,-71.11196283,0.12
42.47548552,-71.11199907,0.14
42.47551123,-71.11200663,0.13
42.47552986,-71.11202487,0.11
42.47555212,-71.11204009,0.13
42.47559626,-71.11206535,0.13
42.47563238,-71.11209720,0.11
42.47565173,-71.11211482,0.13
42.47569553,-71.11214862,0.14
42.47571489,-71.11216631,0.11
42.47573716,-71.11217907,0.15
42.47575256,-71.11219333,0.14
42.47580124,-71.11221828,0.1
42.47582307,-71.11223371,0.15
42.47584388,-71.11224844,0.1
42.47588596,-71.11227817,0.09
42.47590691,-71.11229290,0.1
42.47593069,-71.11230935,0.1
42.47595312,-71.11232492,0.12
42.47599534,-71.11235427,0.13
42.47601630,-71.11236889,0.14
42.47603734,-71.11238356,0.12
42.47605825,-71.11239819,0.14
42.47610021,-71.11242767,0.15
42.47612111,-71.11244232,0.13
42.47614209,-71.11245691,0.16
42.47616311,-71.11247164,0.16
42.47620505,-71.11250109,0.14
42.47622605,-71.11251581,0.16
42.47624687,-71.11253052,0.16
42.47628731,-71.11255912,0.16
42.47630808,-71.11257384,0.17
42.47632799,-71.11258741,0.16
42.47634900,-71.11260195,0.2
42.47639019,-71.11263070,0.2
42.47641202,-71.11264569,0.2
42.47643289,-71.11266032,0.2
42.47645388,-71.11267487,0.29
42.47649369,-71.11270244,0.31
42.47651466,-71.11271692,0.3
42.47653555,-71.11273141,0.29
42.47657745,-71.11276039,0.73
42.47659842,-71.11277486,0.72
42.47661922,-71.11278938,0.66
42.47664006,-71.11280397,0.73
42.47668191,-71.11283315,2.02
42.47670373,-71.11284876,1.89
42.47672447,-71.11286347,2.02
42.47674522,-71.11287823,2.02
42.47678682,-71.11290768,4.64
42.47680746,-71.11292253,4.86
42.47682822,-71.11293736,4.86
42.47686966,-71.11296716,9.56
42.47689030,-71.11298208,9.78
42.47691100,-71.11299711,9.68
42.47693163,-71.11301216,9.56
42.47697280,-71.11304222,14.88
42.47699336,-71.11305737,14.37
42.47701407,-71.11307249,14.95
42.47703469,-71.11308754,14.88
42.47707598,-71.11311755,13.83
42.47709660,-71.11313248,14.41
42.47711725,-71.11314755,10.85
42.47715860,-71.11317742,13.83
42.47719986,-71.11320734,9.49
42.47722050,-71.11322224,5.75
42.47724113,-71.11323703,9.14
42.47728229,-71.11326672,9.49
42.47730299,-71.11328154,2.64
42.47732352,-71.11329638,5.92
42.47734433,-71.11331117,3.76
42.47738556,-71.11334065,2.64
42.47740629,-71.11335534,2.71
42.47742686,-71.11336995,0.91
42.47744768,-71.11338457,1.09
42.47748905,-71.11341375,2.71
42.47750979,-71.11342823,1.27
42.47753050,-71.11344272,1.1
42.47757176,-71.11347171,1.96
42.47759251,-71.11348624,1.27
42.47761319,-71.11350072,1.9
42.47763398,-71.11351512,2.35
42.47767629,-71.11354457,2.04
42.47769696,-71.11355905,1.9
42.47771762,-71.11357359,3.94
42.47773825,-71.11358854,3.7
42.47777968,-71.11361762,3.72
42.47780055,-71.11363211,3.94
42.47782114,-71.11364663,5.72
42.47784187,-71.11366130,5.72
42.47788324,-71.11369047,5.75
42.47790397,-71.11370511,5.98
42.47792480,-71.11371971,5.58
42.47796515,-71.11374792,5.76
42.47798598,-71.11376254,5.98
42.47800662,-71.11377717,3.07
42.47802736,-71.11379178,4.17
42.47806895,-71.11382113,4.42
42.47808962,-71.11383584,3.07
42.47811035,-71.11385056,2.25
42.47813115,-71.11386527,2.17
42.47817286,-71.11389459,1.35
42.47819365,-71.11390933,2.25
42.47821441,-71.11392407,0.84
42.47825604,-71.11395351,0.72
42.47827683,-71.11396831,1.37
42.47829751,-71.11398300,0.84
42.47831835,-71.11399774,0.6
42.47835982,-71.11402731,1
42.47838057,-71.11404207,0.61
42.47840131,-71.11405688,0.6
42.47842220,-71.11407155,0.97
42.47846365,-71.11410111,0.77
42.47848445,-71.11411585,0.75
42.47850522,-71.11413067,0.97
42.47854693,-71.11416006,1.18
42.47856771,-71.11417477,1.13
42.47858871,-71.11418950,1.22
42.47860951,-71.11420406,1.81
42.47865143,-71.11423306,1.8
42.47867226,-71.11424751,1.74
42.47869331,-71.11426189,1.81
42.47871434,-71.11427634,1.8
42.47875616,-71.11430521,2.09
42.47877712,-71.11431964,2.55
42.47879806,-71.11433413,2.53
42.47881899,-71.11434857,2.09
42.47886079,-71.11437756,3.36
42.47890379,-71.11440687,3.38
42.47892461,-71.11442158,2.84
42.47894555,-71.11443623,3.72
42.47898497,-71.11446444,3.3
42.47900574,-71.11447933,3.18
42.47902650,-71.11449414,3.72
42.47906791,-71.11452384,2.03
42.47908869,-71.11453882,3.34
42.47910952,-71.11455458,3.46
42.47913028,-71.11456951,2.03
42.47917172,-71.11459952,3.43
42.47919305,-71.11461466,3.51
42.47921367,-71.11462960,1.38
42.47925528,-71.11465952,3.43
42.47927611,-71.11467445,2.83
42.47929687,-71.11468949,1.01
42.47931771,-71.11470458,2.73
42.47935906,-71.11473465,2.83
42.47937983,-71.11474976,0.81
42.47940065,-71.11476471,2.02
42.47942119,-71.11477970,2.12
42.47946273,-71.11480985,0.81
42.47948347,-71.11482487,1.49
42.47950409,-71.11484000,1.39
42.47954542,-71.11486999,0.64
42.47956635,-71.11488494,1.49
42.47958719,-71.11490001,0.83
42.47960786,-71.11491490,0.55
42.47964965,-71.11494486,1.09
42.47967027,-71.11495983,0.71
42.47969115,-71.11497476,0.59
42.47971213,-71.11498984,0.95
42.47975369,-71.11501980,0.71
42.47977456,-71.11503480,0.76
42.47979544,-71.11504975,0.97
42.47983711,-71.11507956,0.93
42.47985807,-71.11509440,0.76
42.47987902,-71.11510920,1.1
42.47989994,-71.11512391,0.92
42.47994194,-71.11515338,0.93
42.47996287,-71.11516804,1.1
42.47998382,-71.11518273,1.23
42.48000470,-71.11519754,1.21
42.48004667,-71.11522696,1.13
42.48006771,-71.11524168,1.23
42.48008890,-71.11525624,1.64
42.48010979,-71.11527098,1.42
42.48015256,-71.11530121,1.69
42.48017365,-71.11531584,1.64
42.48019481,-71.11533060,1.57
42.48023699,-71.11536013,2.05
42.48025798,-71.11537488,1.66
42.48027915,-71.11538949,1.57
42.48030021,-71.11540410,1.93
42.48034230,-71.11543339,1.14
42.48036240,-71.11544733,1.8
42.48038337,-71.11546189,1.93
42.48042563,-71.11549078,0.68
42.48046930,-71.11552010,1.67
42.48049054,-71.11553440,1.62
42.48051155,-71.11554865,0.68
42.48055377,-71.11557707,1.51
42.48057483,-71.11559129,1.59
42.48059593,-71.11560541,0.74
42.48061702,-71.11561954,1.51
42.48065940,-71.11564768,1.23
42.48068046,-71.11566171,0.66
42.48070157,-71.11567563,1.16
42.48074398,-71.11570337,0.84
42.48076530,-71.11571715,0.57
42.48078664,-71.11573090,0.9
42.48080774,-71.11574458,0.84
42.48085044,-71.11577177,0.67
42.48087177,-71.11578539,0.89
42.48089299,-71.11579891,0.74
42.48093579,-71.11582576,0.67
42.48095716,-71.11583919,1
42.48097865,-71.11585257,0.78
42.48099992,-71.11586588,0.82
42.48104289,-71.11589243,1
42.48106458,-71.11590551,1.35
42.48108596,-71.11591869,1.39
42.48110757,-71.11593167,1.5
42.48115052,-71.11595778,1.35
42.48117204,-71.11597062,2.24
42.48119361,-71.11598339,2.34
42.48123672,-71.11600903,2.19
42.48125822,-71.11602176,2.24
42.48128001,-71.11603451,4.92
42.48130159,-71.11604706,4.64
42.48134474,-71.11607219,4.84
42.48136632,-71.11608466,8.93
42.48138801,-71.11609711,8.36
42.48143245,-71.11612186,8.78
42.48145425,-71.11613411,8.93
42.48147592,-71.11614629,11.69
42.48149773,-71.11615841,12.01
42.48153908,-71.11618127,12.06
42.48156087,-71.11619318,11.69
42.48158262,-71.11620514,11.2
42.48162617,-71.11622895,11.47
42.48164745,-71.11624111,10.82
42.48166940,-71.11625290,11.2
42.48169132,-71.11626464,13.05
42.48173512,-71.11628780,13.01
42.48175707,-71.11629950,13.13
42.48177889,-71.11631109,13.05
42.48180091,-71.11632261,10.43
42.48184459,-71.11634562,10.42
42.48186633,-71.11635706,10.33
42.48188836,-71.11636858,7.3
42.48193210,-71.11639144,7.25
42.48195405,-71.11640275,7.13
42.48197564,-71.11641424,7.3
42.48199763,-71.11642550,4.49
42.48204150,-71.11644783,4.64
42.48206351,-71.11645894,5.08
42.48208553,-71.11647007,4.49
42.48210751,-71.11648121,4.64
42.48215143,-71.11650319,3.52
42.48219537,-71.11652508,2.66
42.48221720,-71.11653592,3.39
42.48223923,-71.11654691,2.48
42.48228328,-71.11656853,1.44
42.48230525,-71.11657928,2.46
42.48232747,-71.11658988,2.48
42.48237187,-71.11661113,0.88
42.48239393,-71.11662177,1.69
42.48241593,-71.11663232,1.45
42.48243787,-71.11664287,0.88
42.48248182,-71.11666364,0.88
42.48250377,-71.11667419,0.8
